uhavegay#1216,PooSocK,PROTOSS,488
Dmega#11169,IDmega,PROTOSS,10855
Rantech#11955,Rantech,PROTOSS,2205
AegiS#12765,AegiS,TERRAN,942
PandaBearMan#1929,PandaBearMan,TERRAN,143
Skorpe#1118,XIX,TERRAN,13188
Incubation#1272,VoiD,PROTOSS,7113
Rotface#1577,LarryWheels,TERRAN,2938
PracticeX#1399,BabySharkX,TERRAN,48038
Caobuhuitu#1828,llllllllllll,PROTOSS,433
ANTIsukko#1882,llllllllllll,TERRAN,745
Tileä#1546,Tilea,ZERG,956
WalkingMeme#1274,Behemoth,ZERG,469
DesuDesuDesu#21991,UwU,PROTOSS,2486
noodles#11853,JimmyBob,PROTOSS,389
SaltySeal#21158,ScepticalEgg,PROTOSS,402
Pursuit#1768,Pursuit,TERRAN,591
sue#2783,llllllllllll,ZERG,953
Turtle#22448,Turtle,TERRAN,57
State#1360,State,PROTOSS,536
Grimreaper#2373,IIIIIIIIIIII,PROTOSS,2976
Zerofear#1687,Zerofear,TERRAN,16787
jgwloun#2514,llllllllllll,PROTOSS,398
McMonroe22#1576,McMonMEMEroe,ZERG,6796
ShimOon#2442,NaShimOon,TERRAN,988
GreenBert#1293,RuiN,TERRAN,76
Bonkers#11676,Bonkers,PROTOSS,13282
Valen#1856,Dancer,PROTOSS,9013
CypherDeus#1931,FempeR,TERRAN,652
Clem#2723,DavidKim,TERRAN,2462
Gaucher#11388,Gaucher,ZERG,5893
StarCraft2#11342,SUN,TERRAN,25699
Winter0393#1463,AlphaStar,ZERG,851
atirababy#1946,MangoMosh,ZERG,424
Disposition#1262,Flume,PROTOSS,5666
Term#2407,Term,TERRAN,1331
Rive#11925,rive,PROTOSS,14260
DisReSpeCT#11942,DisReSpeCT,TERRAN,5756
sfoRzanDo#1686,sfoRzanDo,TERRAN,12359
애견미용사#3995,Canata,TERRAN,391
Mystical#11617,Axiom,TERRAN,403
Psmoonsun#3337,Psmoonsun,TERRAN,2284
Jhonny#11481,Jhonny,TERRAN,15074
EpicNewbie#2903,Viktor,TERRAN,111
KLUFT#2651,KLUFT,ZERG,2571
TingGoSkrrra#1169,TingGoSkrrra,TERRAN,669
Bowzer#1412,Bowzer,PROTOSS,9922
Lanfear#1578,Lanfear,TERRAN,11196
Kain#11961,Itzcoatl,ZERG,6697
Carts#1363,InFlames,PROTOSS,2022
BryGuy#1788,Byronious,TERRAN,12402
Walujie#1900,Walujie,ZERG,19459
SqrtofnegOne#1143,SqrtofnegOne,TERRAN,7870
Darkluke#1284,Darkluke,TERRAN,6827
Anvilmar#1400,Anvil,ZERG,7433
Ardonn#1132,Ardonn,RANDOM,5212
Koda#1322,Koda,TERRAN,8468
Brute#11577,Brute,TERRAN,4673
Cooperation#3176,WJErpkojwepr,PROTOSS,293
MBB#1656,IIIIIIIIIIII,ZERG,3432
Angelus#1837,Angelus,ZERG,27084
FatAmy#1973,FatAmy,ZERG,6674
kellOw#1400,keL,ZERG,21036
Struck#1302,ThinkAboutiT,TERRAN,15342
Dokgo#11917,TANKE,TERRAN,317
Gobstopper#1835,Gobstopper,PROTOSS,3621
Jack#27350,Jack,ZERG,3351
Sleep#1144,Doom,TERRAN,13854
Ladykiller#1559,LadyKiller,PROTOSS,265
Willy#1130,Willy,PROTOSS,12509
RentToPwn#1145,RentToPwn,TERRAN,6664
Fog#1249,Fog,ZERG,3134
WOLPLAYER#3136,ArCTiCz,PROTOSS,4798
Stealth#1417,Stealth,PROTOSS,7166
Assassin#14363,BenShapiro,ZERG,1123
Shadow#117357,Reol,PROTOSS,3442
Mahaadeeen#2615,ElpiccoloMDL,ZERG,1421
llllllllllll#12623,HuShang,PROTOSS,6102
hinathan#11800,hinathan,ZERG,344
SkyNet#1436,SkyNet,ZERG,10144
kyzersoze#1325,kyzersOze,ZERG,3348
Hashiswizard#1645,Hashslinging,TERRAN,2524
Viusto#1278,Viusto,PROTOSS,3969
scouttt#2667,Scout,ZERG,433
Bum#1231,bum,TERRAN,110
ByuN#11657,CareBearXOXO,TERRAN,187
Veux#11538,Veux,ZERG,336
Ponder#11641,Ponder,ZERG,629
thaguy#11697,NEWPLAYER,PROTOSS,198
Aleksander#2720,Druide,PROTOSS,1127
Joynermahem#1316,ReaLiTy,PROTOSS,4920
꽃게#3420,DouknowAndy,TERRAN,320
DarkTilRisen#2514,DarkTilRisen,TERRAN,141
Kunamatata#2509,Kunamatata,TERRAN,5194
UnderTheSkin#1621,Meat,ZERG,22743
SonEtLumiere#1410,Goosejuice,TERRAN,12443
Symphony#1575,Symphony,ZERG,8636
Tubadude49#6852,Nobody,TERRAN,2180
IIIIII#1780,Lemonparty,PROTOSS,10413
Indy#1300,Indy,PROTOSS,129
kinghan#1526,Dove,PROTOSS,560
JCGamer#2884,IlIIlIlIIlll,PROTOSS,206
StalKeR#2885,InvAder,PROTOSS,1377
Vespasian#1884,Vespasian,TERRAN,8493
iSuck#11234,IlIlIlIlIlIl,ZERG,1696
Vasa#2677,Vasa,ZERG,469
PvTPart#1700,AYYOLAMAYO,TERRAN,1390
stormy#1553,stormy,PROTOSS,10833
SongMeister#1839,INnoVatioN,TERRAN,217
Archile21#1647,Archile,ZERG,9027
BlueTorte#1335,MayaZerg,ZERG,479
FIRSTandONLY#1379,Loken,PROTOSS,3812
Law#12350,Law,TERRAN,19721
hanho#11836,SAMCHI,PROTOSS,3974
CheeCh#1215,CheeCh,TERRAN,2287
Lixow#11625,Tkezo,TERRAN,1391
HackaXorean#1600,HackaXorean,TERRAN,9758
Kolin#11552,Kolin,ZERG,144
foxrain#31236,Blackpink,TERRAN,233
Karakul#11552,Karakul,ZERG,540
OPness#1158,ShowTheLove,ZERG,3375
Infinite#1355,Infinite,ZERG,5072
chingching#11552,llllllllll,ZERG,262
combro#1868,ComBrO,TERRAN,4408
Trader#11398,Trader,TERRAN,398
TTIL#11270,ttil,TERRAN,414
CorLing#1526,CorLing,ZERG,7839
MacroJackson#1874,Mugi,TERRAN,1002
scouttt#2667,Scout,ZERG,433
KalEl#1358,KalEl,PROTOSS,4120
Kain#12576,Kain,PROTOSS,1574
HolySchmitz#1203,Schmeet,ZERG,2804
Brandy#2938,llllllllllll,TERRAN,409
JohnDoe#2951,JohnDoe,ZERG,818
Inuitadams#1339,InuitAdams,ZERG,2417
Piccolo#2921,Piccolo,TERRAN,1227
llllllllllll#12393,llllllllll,TERRAN,693
Noth#1104,Flurpy,ZERG,2840
RoverNex#3757,Giles,PROTOSS,1962
QQQ#1871,QQQ,ZERG,1377
Janev#2146,IIIIIIIIIIII,PROTOSS,524
Borking#11631,Borking,TERRAN,2689
Teneb#1622,Teneb,TERRAN,2434
SuperMarine#21363,Paxters,TERRAN,149
Amaterasu#1219,Amaterasu,ZERG,11886
Rodrigo#15535,llllllllllll,TERRAN,781
RANgER#1831,RANgER,TERRAN,9121
Harbinger#1112,Valentine,PROTOSS,8786
Minions#1867,Minions,ZERG,3355
Spot123#1479,Hoggle,ZERG,6769
Eldorado#11356,Drift,TERRAN,11797
Negligent#1328,Negligent,ZERG,12358
TheGupe#1537,TheGupe,TERRAN,3064
IsaacNewton#11370,IIIIIIIIII,TERRAN,1891
Monkey#1228,Monkey,TERRAN,8627
uTriple#1257,vTriple,TERRAN,8119
Strybosch#1466,Strybosch,ZERG,16863
Dysix#1902,Dysix,TERRAN,10326
Seojinious#3497,Seojinious,ZERG,1028
Ash#11523,DraGonAsh,TERRAN,6294
JLee#1593,JamesLee,ZERG,840
Edennil#1949,MoreGG,ZERG,1037
Swisha#11541,IIIIIIIIIIII,PROTOSS,10704
SpoonOfDeath#1436,SpoonOfDeath,ZERG,2673
Brando#1100,BmFBrando,ZERG,18503
tso#11688,tso,ZERG,4625
nickbot#1483,SunRise,ZERG,18595
ASDASDASD#11367,BruceBanner,TERRAN,8685
blah#1166,DrunkSCV,TERRAN,12025
LuckyTiger#2109907,llllllllllll,TERRAN,193
ProtossGirl#1681,Elsie,ZERG,130
lele#2947,Rancore,ZERG,4226
SoChi#2158,NoMERCYSoChi,PROTOSS,881
DrShepherd#1532,Freizya,PROTOSS,9611
BroManDude#11440,iNSiDiOUS,TERRAN,863
inca#11200,VoiDRagE,PROTOSS,148
lllllllllll#21593,lllllllllll,ZERG,260
Nooga#1271,Nooga,ZERG,4426
Rock#12278,MRocK,ZERG,163
SuperNinja#1145245,BadChoices,PROTOSS,139
Jamesykins#2893,IdrA,ZERG,1263
Erin#12110,Erin,PROTOSS,525
Luminous#2259,EmilyAthes,TERRAN,206
Taziah#1428,Mynameisbob,ZERG,1352
Galeforce#1542,Galeforce,ZERG,8892
SeoHung#1308,SeoHung,PROTOSS,7063
PitFall50#1368,llllllllllll,PROTOSS,3346
Guildelin#1422,Guildelin,ZERG,11873
The2DMan#1483,KappaRoss,TERRAN,389
blast#1697,FUNDAY,ZERG,85
熱血男啊#3897,yves,ZERG,2284
Yaej#1738,AussieNoob,PROTOSS,151
lionheart#12276,LionHeart,TERRAN,761
KriKristina#2269,Krisi,PROTOSS,97
UrMomRocks84#1909,racistcop,TERRAN,122
Marlaeng#3650,ChikaKawaii,PROTOSS,24
Odin#11804,BigTidyGofBi,ZERG,9170
SomeGuy#21447,SomeGuy,PROTOSS,25
폭우#3524,llllllllllll,ZERG,2882
MrSandman#2984,Serenity,PROTOSS,1634
Ravenflames#6542,Ravenflames,PROTOSS,2615
Darkc2#2890,DarkC,PROTOSS,1483
Gleen#11462,Gleen,TERRAN,15359
Kvothe#1234,Kvothe,ZERG,965
Quiverblood#1856,BoZoDuDe,ZERG,11200
Rinzler#12276,Rinzler,PROTOSS,1595
Final#21574,llllllllllll,PROTOSS,124
Mycatsinheat#1548,Mycatsinheat,PROTOSS,4858
SonnyDLite#1129,Moonlight,PROTOSS,3149
lune#2615,SixDolls,TERRAN,748
SleepyShaman#11534,yuiko,TERRAN,213
Mokomi#1854,Mokomi,PROTOSS,8788
Yohel#11907,llllllllllll,PROTOSS,1339
FrancosgX#1363,Francosg,PROTOSS,244
Gladiator#1428,Gladiator,TERRAN,7096
NerfHerder#11914,TurkeyHawk,ZERG,552
Dom#1838,Executive,PROTOSS,5505
한큐#31875,StandingEgg,ZERG,635
Mokomi#1854,Mokomi,PROTOSS,8788
PoKeR#11154,PoKeR,PROTOSS,1208
AllinToWinGG#2988,AllinToWin,ZERG,568
ezGenius#1972,supremeBeinG,PROTOSS,8639
Decay#11234,Beyond,ZERG,3705
Nolja#1450,Black,ZERG,6453
깜보#31711,JINHO,ZERG,7746
Chimichanga#1264,Ryansaurus,PROTOSS,4204
Jedediah#1313,Jedediah,ZERG,6284
Asuswing#1333,AsusWing,PROTOSS,12231
XeLa#1208,XeLa,PROTOSS,7001
Vanarian#1307,Vanarian,ZERG,1829
AikBkj#1723,AikBkj,PROTOSS,6906
ApoCalypse#12917,ApoCalypse,ZERG,4253
kel#21171,Kelsul,ZERG,48
Ace#15255,Ace,TERRAN,935
쵸파#3890,Ted,PROTOSS,165
llllllllllll#1366,Leroy,PROTOSS,2580
Fan#1447,Fan,TERRAN,3226
Austin#1811,PriMEvaL,ZERG,5729
Andrusca#21873,Andrusca,ZERG,383
RorschachINK#1263,RorschachINK,PROTOSS,9068
Sieget01#1777,Sieget,TERRAN,11108
InFinite#12576,IIIIIIIIIIII,TERRAN,6743
RedBalloons#11811,Charm,TERRAN,3172
Commandmentz#1467,Commandmentz,ZERG,6444
AlwaysHangry#1553,AlwaysHangry,TERRAN,5856
Painkiller#1703,CaRiBoU,ZERG,18888
Karl#1130,HankHill,ZERG,17774
XxDoMxX#1142,DoM,ZERG,8824
Ruru#1606,Ruru,PROTOSS,2733
Kyboi#1930,Kyboi,ZERG,7239
ĦĦĦ#1671,Chris,ZERG,8621
Shard#1381,Shard,RANDOM,14894
Vedeynevin#11389,Vedeynevin,ZERG,6147
PB0Y#1913,PBOY,TERRAN,32909
사뿐히즈려밝아#3725,General,PROTOSS,6721
AntMantis#1580,AntMantis,ZERG,8305
Sleeper#1194,Coder,TERRAN,15827
DarkMinions#1462,DarkMinions,ZERG,1259
momotaro#11154,momotaro,ZERG,2630
jdf#3636,MisO,PROTOSS,1482
RandomGirl#11112,RandomGirl,ZERG,321
SauceBauss#11721,llllllllllll,TERRAN,576
Kuyzz#1208,Kuyzz,ZERG,12337
OmNomNomNom#1891,IIIIIIIIIIII,ZERG,18100
Rayne#11489,llllllllllll,PROTOSS,916
unhtc#1888,SpOiL,ZERG,295
JL8#21414,Mew,ZERG,704
KiLLJoy#1973,KiLLJoy,ZERG,7571
Night#12132,Night,ZERG,158
HotGrass#11988,Player,TERRAN,2227
Alloquoi#21180,AlpXfreeMMR,TERRAN,138
JonOppA#6229,Nefarious,TERRAN,19114
Xon#11303,HardAsNails,PROTOSS,1675
PrimusDeksiA#2416,PrimusDeksia,TERRAN,6122
zanter#2100,Bedolaga,ZERG,912
Vister#11887,Vister,ZERG,1515
PRIMETIME#11294,PRIMETIME,PROTOSS,2914
Aquila#1827,Aquila,ZERG,6003
Taldarin#4655,Taldarin,PROTOSS,82
TwoBaneZ#1742,TwoBaneZ,ZERG,9147
Pensai#1133,ToSeeBeeZ,ZERG,549
AlexW#1390,Xannman,PROTOSS,1060
Heize#11482,llllllllllll,TERRAN,48
SleepyBear#15842,Mvp,TERRAN,3939
quanmasuo#1465,CroWnRuleR,PROTOSS,1344
Kozan#1187,Kozan,TERRAN,16114
thehunterooo#2330,DieselMP,PROTOSS,89
Parkson#1321,Parkson,TERRAN,5578
Feragas#2251,Sky,ZERG,2224
rlarudgus332#3976,qOoOp,ZERG,309
Lurker#22627,IIllIIllII,ZERG,47
DuriDori#3385,ForFun,PROTOSS,230
Wolborg#11410,Sudoku,PROTOSS,1719
Nihed#2129,MKP,PROTOSS,1010
Elyona#2186,Elyona,PROTOSS,363
Sweetness#1609,Centurion,PROTOSS,1386
lune#2615,YoGoldorak,TERRAN,103
Ranulf#1614,Ike,PROTOSS,16671
Kreamy#1895,Kreamy,TERRAN,2722
Ruiyichi#1693,Ruiyichi,PROTOSS,4501
luis13111995#1557,OverCraft,ZERG,6118
Tempest#12326,Egoist,TERRAN,861
prOkilleR#1303,Prokiller,TERRAN,6559
LurkingLarva#2585,Cereal,ZERG,424
FakeYIFENG#2223,MarineKingCN,PROTOSS,112
AllinToWinGG#2988,AllinToWin,ZERG,568
colicoli#31943,aaa,TERRAN,93
Woe#6186,NerfNaNa,PROTOSS,1653
Shalashaka#1968,Shalashaka,TERRAN,6944
YanXII#1430,TheEnd,TERRAN,351
SonnyDLite#1129,Moonlight,PROTOSS,3149
Xixa#1486,Marvel,TERRAN,3325
lris#3374,lris,ZERG,1065
NeetNerazim#3985,NeetNerazim,PROTOSS,87
불멸자#3110,JSL,TERRAN,649
SunSeT#21917,SunSeT,PROTOSS,1172
Sagan#11594,Sagan,PROTOSS,9314
mavos1823#1539,Meves,PROTOSS,8495
TVduChômeur#2219,Barbarossa,ZERG,1901
Ggo#11820,Ggo,PROTOSS,13238
DarkGamer#2610,Flash,TERRAN,1132
DuriDori#3385,ForFun,PROTOSS,230
EzOdin#1941,Hades,PROTOSS,12822
Amazonic#2969,Amazonic,ZERG,1698
Loneworld#1533,IIIIIIIIIIII,TERRAN,394
revenge#12173,revenge,ZERG,6304
Final#21574,MonstaEnergy,TERRAN,1064
LostFantasY#1356,TheTargeT,PROTOSS,257
DuriDori#3385,ForFun,PROTOSS,230
Neox#1386,Neox,ZERG,10275
lllIlIlIlIl#1983,SLAMMER,ZERG,4003
DarK#26542,DarK,ZERG,27058
Willy#1130,Willy,PROTOSS,12509
KAI#12214,KAI,TERRAN,2562
AoNe#11811,Naattt,ZERG,706
RoadlRlaCing#3225,AkinaMt,PROTOSS,154
AMAGAD#1283,ZEros,TERRAN,182
baeleaf#11978,ProtectSR,ZERG,652
Anansi#1550,IIIIIIIIII,ZERG,916
Shrimp#1860,Elazer,ZERG,29
IlIlIlIlllIl#11805,IIIIIIIIIIII,PROTOSS,50
copdisliker#1224,Demi,ZERG,8240
motoshi#1393,MuyTranquilo,TERRAN,1274
BattlePants#23444,Ziomek,PROTOSS,267
MrCesander#1509,Savage,ZERG,195
Pulsar#11415,YoGoldorak,ZERG,653
TOP#1320,MaybeABunny,PROTOSS,53
nirvana#1451,BBZ,PROTOSS,427
Winter0393#1463,Ares,ZERG,14283
Viper#13496,Raphtalia,ZERG,166
Tatagiba#11951,llllllllllll,ZERG,498
Goomba#1920,Phoenix,ZERG,3068
Hashishin#1413,Lightweight,PROTOSS,2203
Stella#12371,Minks,PROTOSS,7120
cocacola#1763,DarK,ZERG,4769
Slight#1702,Cybertronic,TERRAN,4944
aviloSoAmaze#1595,Macgeolli,TERRAN,650
STATIC#2318,Pursuit,TERRAN,12653
Coftea#2474,IIIIIIIIIIII,TERRAN,1726
Kamker#1262,Nejedly,PROTOSS,323
Hanzo#16907,MarineKing,TERRAN,2110
FoundMinjo#1400,llllllll,ZERG,3417
Elated#1759,Chase,ZERG,7573
NotLad#11641,PREMIUM,PROTOSS,1942
Haidar#2212,Shade,ZERG,658
FeverClanRep#1184,Rusher,PROTOSS,5042
stranger#12943,Pyre,TERRAN,2814
Ravage#1219,NovaX,ZERG,8199
NeverBad#11487,bolo,TERRAN,896
soo#11182,IIIIIIIIIIII,TERRAN,1305
rpuser#11276,Duda,ZERG,2159
MotteLajoie#2436,Yoda,TERRAN,573
Dreamer#12238,Kalin,PROTOSS,685
Neuling#2227,IIIIIIIIIIII,TERRAN,853
Wargom#11608,RusWestbrook,ZERG,1732
Mercenario#11689,Kaptinplanet,ZERG,952
Miles#12889,Turnaround,PROTOSS,5392
Trader#11398,Lysergic,PROTOSS,728
XtreMeXion#1983,TedBundy,TERRAN,325
Stigma#11368,YMTK,TERRAN,368
jgwloun#2514,Typic,TERRAN,7491
Whistler#3139,BetoORourke,ZERG,4914
llllllllllll#2978,TKMVP,PROTOSS,362
jhonny#21318,Fender,ZERG,51
ScrieD#1329,Greg,TERRAN,8621
Rtype#11829,blubbbb,ZERG,1138
zTKumm#1916,Identy,ZERG,5700
MikeRoss#2665,LeiDen,ZERG,169
timmuT#1313,Nano,ZERG,4331
CrucialNug#1734,Kixantrix,TERRAN,5829
Clem#2723,stephen,ZERG,3022
Watcho#1353,nevernal,TERRAN,11170
Gab#11619,dog,ZERG,2327
GMChu#1322,Chemikal,TERRAN,3231
Colorcow#1318,huy,ZERG,17872
Makero#6592,Dwight,PROTOSS,482
Jitovan#1740,Bani,PROTOSS,3444
Wyldmane#1114,ILOVEYOU,TERRAN,98
EnTroPY#1351,Brazzers,TERRAN,54
SoraAoi#1881,IIIIIIIIIIII,ZERG,1463
Schaeffer#1689,RedRyder,TERRAN,723
Akuji#1457,Trump,PROTOSS,7734
XXXXBBBB#1948,ILoveAnime,PROTOSS,479
RAWD#2965,FadeToBlack,PROTOSS,3409
Veriol#2635,YouOnTilt,PROTOSS,680
Bongi#11959,LitlePony,ZERG,4484
Lumi#11317,Pegging,PROTOSS,11126
DiegFipa#1978,Bango,ZERG,2437
TreeBadFiveU#1592,BORKING,PROTOSS,143
LaughNgamez#1919,Counterfeit,ZERG,413
ZSoujiro#1987,ViiBunny,TERRAN,2024
Russkiy#1306,skyfive,TERRAN,4360
iStorm#11266,MTC,PROTOSS,89
SkyLake#11680,StrangeR,ZERG,87
PsYche#1226,Dink,RANDOM,21729
IMBombat#1370,IIIIIIIIIIII,TERRAN,126
EvilEeVee#11829,jheffe,TERRAN,10870
BigTesticIes#1600,DEDEDEDEDEDE,ZERG,1738
Ricdiculous#1690,IIIIIIIIIIII,ZERG,217
Scotty#12197,AcidRain,ZERG,13536
Udai#1301,Poppi,ZERG,494
Avare#1733,NExt,PROTOSS,918
onPHYRE#1965,Kalt,TERRAN,9277
Renner#1729,SnowFakeZ,ZERG,1067
amonkey#1367,Venus,TERRAN,340
Oblivion#11776,Anytime,TERRAN,260
Alpha#1398,JairBolsonar,TERRAN,4636
Vermillion#1705,Wally,TERRAN,3565
pollomex#1779,Promathos,PROTOSS,434
LYGFkyel#1941,DeceiveR,PROTOSS,1805
Freeedom#11804,Grobnik,TERRAN,10117
chubbyspartn#1213,Craz,ZERG,7773
UED#1350,Frogis,TERRAN,6917
Sword#11161,YelloW,TERRAN,297
SouL#14529,NuliNuli,ZERG,1074
Chimichanga#1264,hide,TERRAN,2041
RalGrad#21310,FadeToBlack,PROTOSS,3409
Tutoy#1713,IPlayForFood,PROTOSS,65
Cnova#1605,Dinkleswerve,ZERG,4260
Scotty#12452,PrintSC,TERRAN,7886
SniperNuna#1500,WingZero,PROTOSS,9980
GeneralGavin#1176,GuySensei,TERRAN,3757
TheEndForYou#2806,Void,PROTOSS,8123
超級魚人#41841,Vesperrr,ZERG,6334
DeadlyPants#162963,Stormburn,ZERG,3349
BioLogical#11787,Tempest,PROTOSS,12973
Dysix#1902,DrJackson,ZERG,301
Bikuta#1109,Sasori,ZERG,3021
Fenix#1226,llllllllllll,ZERG,668
所到之处寸草不生#4666,HuShang,PROTOSS,6102
FOreverV#1468,lIlllIlIlIlI,TERRAN,8207
traedog333#1681,IIIIIIIIIIII,PROTOSS,257
Freeedom#11804,Klutzy,TERRAN,1361
Leon#14381,TheGazMan,TERRAN,8674
김영조#31593,qxc,TERRAN,4353
BioLogical#11787,vLDemonizer,TERRAN,12037
GrumpyMonk#1779,MySelf,ZERG,262
Rishi#1787,Blinky,PROTOSS,17027
bighm#1800,lIlIlIlIlIlI,TERRAN,1164
Umar#1995,Jason,TERRAN,25552
Arcane#1536,spectre,TERRAN,847
Falcon#1889,Erik,ZERG,9392
IBEW#1693,SeibasAhoge,ZERG,1628
Houzi#1636,ForevaADrone,ZERG,4951
IMPedoBeaR#1415,Minks,PROTOSS,7120
Agnoletto#1752,IIIIIIIIIIII,PROTOSS,979
Jeremy#1961,MapAttack,TERRAN,529
commandercup#1128,IIIIIIIII,ZERG,250
Michael#15866,NXZ,ZERG,5532
CarsonSteve#1781,ByRada,ZERG,14541
Senllus#1124,MCanning,PROTOSS,15695
Xenonn#1252,Slopper,TERRAN,2585
Kappn#1221,llllllllllll,TERRAN,17979
Pim#1531,Manipulation,PROTOSS,5941
Lunchador#1553,GAMETlME,ZERG,6422
ignorant#1518,Yharon,ZERG,129
SeCH#1643,Battery,TERRAN,14644
Tassadar#11235,Hyonra,ZERG,54
CnTsS#3627,Pitodemono,ZERG,449
GrapeGroper#1158,IIIIIIIIIIII,ZERG,569
Robot#1605,BuBBa,TERRAN,3788
Pim#1531,LikeAStone,ZERG,502
LongShaft#1628,GrackCocaine,ZERG,959
Hydrogen#12702,NotSober,TERRAN,960
wulu#1519,HawaiinStyle,TERRAN,1730
MARK#11853,DscntDblChck,ZERG,893
Dath#1869,IlIIlIlIlIlI,ZERG,415
somesing#1905,EzWin,ZERG,99
Sandro#2358,Naattt,TERRAN,12159
BigMac#1779,marines,TERRAN,869
MERLYNWOOD#1821,Nice,PROTOSS,2594
QueenOFpaiN#1279,FUCCTHEAMISH,ZERG,154
FearMe#2881,BlueBob,PROTOSS,1780
Galeforce#1542,InvAder,PROTOSS,1377
ErZZr#1214,Jhonny,TERRAN,15074
pianissimo#11516,Zavix,ZERG,4074
KeyRiced#1739,Spear,TERRAN,1065
fabriciocar#1830,Darling,ZERG,6622
Jeff#15788,maxin,ZERG,17363
fewd1#6994,Kurisu,PROTOSS,317
Pookie#1437,popcorn,ZERG,412
baeleaf#11978,llllllllllll,PROTOSS,115
baphomet#1130,llllllllllll,TERRAN,715
Fabianlook#1147,Domson,PROTOSS,7157
cardhu#1296,QuickMute,ZERG,868
Silverfox#4299,Madness,TERRAN,5260
notstranger#11876,ChoSungHo,PROTOSS,1039
Dekl4n#1669,Lollybear,PROTOSS,775
theraxis#1345,samdasoO,PROTOSS,67
Noobie#1928,Naattt,TERRAN,12159
yhsswag#1259,Chess,TERRAN,492
ogobogo#1560,Ascarecrow,ZERG,1213
llllllllllll#13195,Protoss,ZERG,450
serpent#1390,Saber,PROTOSS,357
Des#1892,IIIIIIIIIIII,TERRAN,559
Zarathustra#2325,Gentle,ZERG,9733
Elí#11825,Crossbow,ZERG,2797
PlayLikeMaru#1815,TIME,ZERG,58
ROOTGosuPvP#1295,steimers,TERRAN,366
Temp0#1132,Discipline,ZERG,463
Dunstam#2348,llllllllllll,TERRAN,82
LadderLover#1211,RNG,ZERG,401
Mushi#11936,Uhm,PROTOSS,3789
TheLonlyMage#1515,JizONmyPANTS,ZERG,424
SilentSword#2121368,ChaosMyth,PROTOSS,1157
Fenn#11766,Lancel,ZERG,3188
PhynixSonski#1532,IIIIIIIIIIII,ZERG,9371
CyborG#1955,IIIIIIIIIIII,TERRAN,523
Highto#2694,BettyWhite,ZERG,6247
BrightHammer#112402,CRASH,TERRAN,11656
KLC#1200,IdrALing,ZERG,445
bonachon261#1649,Lancel,ZERG,3188
AKATSUKI#21801,Bethrezen,ZERG,4401
Din#11685,Naattt,TERRAN,12159
Agentchow#1298,Lancel,ZERG,3188
Brom123#21290,Mistakes,ZERG,7007
Trinity#12553,Lancel,ZERG,3188
KoRi#11986,Misery,TERRAN,11338
OmeGa#14558,PVequalsNRT,TERRAN,15503
HOT#11463,SooMi,TERRAN,731
Firefly#12830,Elmiocid,TERRAN,9749
Fishkiller#2324,thunderfly,ZERG,6938
BasedGoD#12292,potofstu,ZERG,3839
swan#3649,shibal,TERRAN,1174
Yakim#1132,GTStyle,PROTOSS,3862
cellardoor#6429,IIIIIIllllII,PROTOSS,27976
jeoffrey#2513,jscabra,PROTOSS,7121
Ratimus#11102,Mauve,PROTOSS,11926
BigotKing#1842,Pineapple,PROTOSS,3338
Str8Small#1121,Caloreen,ZERG,9413
sabine#31869,ViruS,ZERG,6707
Gigalastic#1473,DEH,TERRAN,211
BSTEPapro#1631,LoraX,PROTOSS,16359
FunkyMonk#12843,Shadow,ZERG,1647
JamesJJ#11687,AiSaranG,ZERG,9169
Doije#1242,WuTang,ZERG,14535
LordIrish#1761,sabiqian,ZERG,497
Knar#1504,Miharu,ZERG,3417
Sojulove#11360,llllllllllll,ZERG,6121
MrEstrelao#1163,TwoPhones,TERRAN,674
RiseAbove#11255,IIllllIIlIlI,TERRAN,1565
TheBarCode#11478,BennyBugatti,ZERG,3692
Freak#1279,WestSIX,ZERG,5799
Bubba#1967,ParagonPasT,ZERG,13744
Devichi#11755,öööööööööö,ZERG,585
Pinfel#11897,Ska,PROTOSS,7403
Rookie#11189,hazing,PROTOSS,7470
Starmaster#1398,Barsoom,PROTOSS,2663
Nambasio#2624,Washikie,TERRAN,19271
Worldisdoom#11328,IllIllIIllIl,PROTOSS,1952
Reaper#13705,TriGGeR,ZERG,3199
Kwas#11202,DreaM,TERRAN,8028
PuRe#21349,ToServeZerg,TERRAN,15219
siraniki#11828,Argon,ZERG,1380
Pinfel#11897,Vansire,TERRAN,298
ItsLit#11419,Haesu,PROTOSS,728
Jjang#1797,StorM,PROTOSS,4199
Vanitas#3856,Ender,PROTOSS,8696
thebluegecko#1767,BiSa,PROTOSS,113
Kagan#3821,Lactoid,ZERG,5607
Paperboat#1791,FCP,PROTOSS,51
MajorSpaniel#1372,Toyhouze,ZERG,7697
IBlackyI#21393,Vredefort,ZERG,365
Furbiford#1235,flamender,ZERG,60
Gaucher#11388,Ferxt,TERRAN,5638
Tri#2472,Einstein,TERRAN,4357
Alfredo#12704,CZETicho,PROTOSS,722
sabine#31869,Lexxii,ZERG,1872
JRim#1219,Voluzunaria,PROTOSS,1856
Systim#11856,Melo,PROTOSS,1638
Gosudark#1684,Ajax,ZERG,5079
Micromancer#1352,Sefirofe,PROTOSS,6386
Repoduck#6489,SupaDupa,TERRAN,12696
TakeMyMMMR#1129,IIIIIIIIIII,ZERG,187
